date,review_roaster,coffee,rating,link,Roaster Location:,Coffee Origin:,Roast Level:,Agtron:,Est. Price:,Review Date:,Aroma:,Body:,Flavor:,Aftertaste:,With Milk:,Acidity/Structure:,Acidity:
2024-01-04,Kakalove Cafe,Ethiopia Natural Guji Hambela SASA Lot 10,93,https://www.coffeereview.com/review/ethiopia-natural-guji-hambela-sasa-lot-10/,"Chia-Yi, Taiwan","Guji Zone, Oromia Region, Southern Ethiopia",Light,62/80,NT $325/8 ounces,October 2021,9,9,9,8,,8,
2024-01-04,Kakalove Cafe,Acatenango Santa Felisa Wild Yeast Natural Sudan Rume Full Moon Lot 4,94,https://www.coffeereview.com/review/acatenango-santa-felisa-wild-yeast-natural-sudan-rume-full-moon-lot-4/,"Chia-Yi, Taiwan","Acatenango growing region, central Guatemala",Medium-Light,60/76,NT $600/8 ounces,October 2021,9,9,9,8,,9,
2024-01-04,Kakalove Cafe,Guatemala Finca El General Slow Dry 6,94,https://www.coffeereview.com/review/guatemala-finca-el-general-slow-dry-6/,"Chia-Yi, Taiwan","Acatenango growing region, central Guatemala",Medium-Light,58/78,NT $375/8 ounces,October 2021,9,9,9,8,,9,
2024-01-04,Kakalove Cafe,Ethiopia Yirgacheffe Washed Banko Gotiti 3,94,https://www.coffeereview.com/review/ethiopia-yirgacheffe-washed-banko-gotiti-3/,"Chia-Yi, Taiwan","Kochere, Yirgacheffe growing region, south-central Ethiopia",Medium-Light,58/80,NT $275/8 ounces,October 2021,9,9,9,8,,9,
2024-01-04,Kakalove Cafe,Ethiopia Natural Yirgacheffe Adado Feysa Dira,94,https://www.coffeereview.com/review/ethiopia-natural-yirgacheffe-adado-feysa-dira/,"Chia-Yi, Taiwan","Yirgacheffe growing region, south-central Ethiopia",Medium-Light,58/76,NT $280/8 ounces,October 2021,9,9,9,8,,9,
2024-01-04,Kakalove Cafe,Guatemala Finca El General SummerEnd Espresso,94,https://www.coffeereview.com/review/guatemala-finca-el-general-summerend-espresso/,"Chia-Yi, Taiwan","Acatenango growing region, Guatemala",Medium-Light,52/72,NT $225/8 ounces,October 2021,9,9,9,8,9,,
2024-01-04,Kakalove Cafe,Guatemala El Injerto Natural Legendary Gesha 7,95,https://www.coffeereview.com/review/guatemala-el-injerto-natural-legendary-gesha-7/,"Chia-Yi, Taiwan","La Libertad, Huehuetenango Department, Guatemala",Light,62/80,NT $600/4 ounces,October 2021,9,9,9,9,,9,
2024-01-04,Red Rooster Coffee Roaster,Kenya Gachatha Nyeri AA,96,https://www.coffeereview.com/review/kenya-gachatha-nyeri-aa/,"Floyd, Virginia","Nyeri growing region, south-central Kenya",Medium-Light,60/76,$22.49/12 ounces,October 2021,9,9,10,9,,9,
2024-01-04,Big Shoulders Coffee,Ethiopia Super Wush,95,https://www.coffeereview.com/review/ethiopia-super-wush/,"Chicago, Illinois","Sama, Ana Sora District, Oromia Region, Ethiopia",Light,62/80,$26.00/12 ounces,October 2021,9,9,9,9,,9,
2024-01-04,Red Rooster Coffee Roaster,Organic Floyd Farmhouse Blend,93,https://www.coffeereview.com/review/organic-floyd-farmhouse-blend/,"Floyd, Virginia",Central America; Africa,Medium-Light,58/74,$13.99/12 ounces,October 2021,9,9,9,8,,8,
2024-01-04,Red Rooster Coffee Roaster,Ethiopia Worka Sakaro Anaerobic Natural,94,https://www.coffeereview.com/review/ethiopia-worka-sakaro-anaerobic-natural/,"Floyd, Virginia","Gedeb District, Gedeo Zone, southern Ethiopia",Medium-Light,59/77,$19.49/12 ounces,October 2021,9,9,9,8,,9,
2024-01-04,Simon Hsieh Aroma Roast Coffees,Kenya Athena AB Espresso,94,https://www.coffeereview.com/review/kenya-athena-ab-espresso/,"Taoyuan, Taiwan","Nyeri growing region, south-central Kenya",Medium,46/60,NT $850/8 ounces,October 2021,9,9,9,8,9,,
2024-01-04,Big Shoulders Coffee,Colombia La Esperanza Anaerobic,94,https://www.coffeereview.com/review/colombia-la-esperanza-anaerobic/,"Chicago, Illinois","Caicedonia, Valle de Cauca Department, Colombia",Medium-Light,54/74,$42.00/12 ounces,October 2021,9,9,9,8,,9,
2024-01-04,Big Shoulders Coffee,Ethiopia Gogogu Bekaka #1,94,https://www.coffeereview.com/review/ethiopia-gogogu-bekaka-1/,"Chicago, Illinois","Uraga, Guji Zone, Ethiopia",Light,64/86,$25.00/12 ounces,October 2021,9,9,9,8,,9,
2024-01-04,Roadmap CoffeeWorks,Kenya Gichathaini,95,https://www.coffeereview.com/review/kenya-gichathaini-4/,"Lexington, Virginia","Mathira West District, Nyeri growing region, Kenya",Medium-Light,60/78,$24.95/12 ounces,October 2021,9,9,9,9,,9,
2024-01-04,Mr. Chao Coffee,SGG Ethiopia Sidamo G2,91,https://www.coffeereview.com/review/sgg-ethiopia-sidamo-g2/,"New Taipei City, Taiwan","Guji Zone, Oromia Region, Ethiopia",Medium-Light,58/76,NT $250/227 grams,October 2021,8,8,9,8,,8,
2024-01-04,Mystic Monk Coffee,Indonesian Island Blend,92,https://www.coffeereview.com/review/indonesian-island-blend/,"Meeteetse, Wyoming","Java, Flores and Sumatra, Indonesia",Medium,50/68,$14.99/12 ounces,October 2021,8,9,9,8,,8,
2024-01-04,Coffee Please,Ethiopia Guji Sakicha JH144,93,https://www.coffeereview.com/review/ethiopia-guji-sakicha-jh144/,"Taipei, Taiwan","Guji Zone, Oromia Region, Ethiopia",Medium-Light,58/77,NT $450/115 grams,October 2021,9,9,9,8,,8,
2024-01-04,Dragonfly Coffee Roasters,Elida Estate ASD Natural Catuai 15,94,https://www.coffeereview.com/review/elida-estate-asd-natural-catuai-15/,"Henderson, Nevada","Boquete growing region, western Panama",Medium-Light,57/75,$30.00/12 ounces,October 2021,9,9,9,8,,9,
2024-01-04,JBC Coffee Roasters,Banko Gotiti Natural,93,https://www.coffeereview.com/review/banko-gotiti-natural/,"Madison, Wisconsin","Kochere, Yirgacheffe growing region, Ethiopia",Medium-Light,60/78,$20.00/12 ounces,October 2021,9,9,9,8,,8,
2024-01-04,Coffee Please,Ethiopia Kochere Hama Jet Washing Station,94,https://www.coffeereview.com/review/ethiopia-kochere-hama-jet-washing-station/,"Taipei, Taiwan","Yirgacheffe growing region, southern Ethiopia",Light,64/84,NT $400/227 grams,October 2021,9,9,9,8,,9,
2024-01-04,Dragonfly Coffee Roasters,Elida Estate Dragonfly Catuai Lot 13,94,https://www.coffeereview.com/review/elida-estate-dragonfly-catuai-lot-13/,"Henderson, Nevada","Boquete growing region, western Panama",Medium-Light,55/71,$22.50/12 ounces,October 2021,10,9,9,7,,9,
2024-01-04,Mystic Monk Coffee,FTO Ethiopian,92,https://www.coffeereview.com/review/fto-ethiopian/,"Meeteetse, Wyoming","Yirgacheffe growing region, southern Ethiopia",Medium-Light,52/70,$13.95/12 ounces,October 2021,9,8,9,8,,8,
2024-01-04,Mr. Chao Coffee,414 Kenya SL34,92,https://www.coffeereview.com/review/414-kenya-sl34/,"New Taipei City, Taiwan",Kenya,Medium-Light,57/73,NT $200/453 grams,October 2021,9,8,9,8,,8,
2024-01-04,Port of Mokha,Yemen Lot 106,96,https://www.coffeereview.com/review/yemen-lot-106/,"San Jose, California","Al Hayma region, Sana’a Governorate, Yemen",NA,0/0,$45.00/4 ounces,October 2021,9,9,10,9,,9,
2024-01-04,Euphora Coffee,Yemen Sheba Auction Lot 1: Wadi Al Mahjr,95,https://www.coffeereview.com/review/yemen-sheba-auction-lot-1-wadi-al-mahjr/,"Taipei, Taiwan","Al Mahjr, Al Hayma District, Yemen",Medium-Light,56/78,NT $500/4 ounces,October 2021,9,9,9,9,,9,
2024-01-04,Port of Mokha,Yemen Al Wadi,94,https://www.coffeereview.com/review/yemen-al-wadi/,"San Jose, California","Al Wadi region, Sana’a Governorate, Yemen",NA,0/0,$32.00/4 ounces,October 2021,9,9,9,9,,8,
2024-01-04,Chromatic Coffee,Yemen Port of Mokha Al-Jabal,94,https://www.coffeereview.com/review/yemen-port-of-mokha-al-jabal/,"San Jose, California","Jabal Haraz, Sana’a Governorate, Yemen",Medium-Light,58/76,$29.99/5 ounces,October 2021,9,9,9,8,,9,
2024-01-04,Collage Coffee,Yemen Mokha Matari,93,https://www.coffeereview.com/review/yemen-mokha-matari/,"Grove City, Pennsylvania","Bani Matar, Sana’a Governorate, Yemen",Medium-Light,59/77,$10.00/4 ounces,October 2021,9,8,9,8,,9,
2024-01-04,Dragonfly Coffee Roasters,Yemen Mocha Haimi,93,https://www.coffeereview.com/review/yemen-mocha-haimi-2/,"Henderson, Nevada","Al Hayma District, Sana’a Governorate, Yemen",Medium-Light,57/77,$40.00/8 ounces,October 2021,9,9,9,8,,8,
2024-01-04,Equator Coffees,Yemen Sana’a,93,https://www.coffeereview.com/review/yemen-sanaa/,"San Rafael, California","Sana’a Governorate, Yemen",Light,62/84,$32.00/6 ounces,October 2021,9,9,9,8,,8,
2024-01-04,Qima Coffee,Bait Alal Community,93,https://www.coffeereview.com/review/bait-alal-community/,"London, England","Al Hayma District, Sana’a Governorate, Yemen",Medium-Light,56/74,£25.00/8 18-gram pouches,October 2021,9,9,9,8,,8,
2024-01-04,Euphora Coffee,Port of Mokha Auction Lot 19: Mohamed Ahmed Al Rumaim,92,https://www.coffeereview.com/review/port-of-mokha-auction-lot-19-mohamed-ahmed-al-rumaim/,"Taipei, Taiwan","Al Hayma District, Sana’a Governorate, Yemen",Medium-Light,60/77,NT $760/4 ounces,October 2021,9,8,9,8,,8,
2024-01-04,RamsHead Coffee Roasters,Honduras Finca Las Moras Parainema Yellow Honey,93,https://www.coffeereview.com/review/honduras-finca-las-moras-parainema-yellow-honey/,"Bozeman, Montana","Siguatepeque, Comayagua Department, Honduras",Medium-Light,58/76,$16.95/12 ounces,October 2021,9,9,9,8,,8,
2024-01-04,Durango Coffee Company,Colombia La Esperanza Potosí Anaerobic Process,94,https://www.coffeereview.com/review/colombia-la-esperanza-potosi-anaerobic-process/,"Durango, Colorado","Caicedonia, Valle de Cauca Department, Colombia",Medium-Light,57/73,$18.95/12 ounces,October 2021,9,9,9,8,,9,
2024-01-04,RamsHead Coffee Roasters,Peru Finca Churupampa,93,https://www.coffeereview.com/review/peru-finca-churupampa/,"Bozeman, Montana","Chirinos, San Ignacio Province, Peru",Medium-Light,56/76,$16.95/12 ounces,October 2021,9,9,9,8,,8,
2024-01-04,Regent Coffee,Blossom Blend Espresso,93,https://www.coffeereview.com/review/blossom-blend-espresso/,"Glendale, California",Ethiopia; El Salvador,Medium-Light,56/78,$19.50/12 ounces,October 2021,9,8,9,8,9,,
2024-01-04,David's Nose,Strawberry Forest,92,https://www.coffeereview.com/review/strawberry-forest/,"Taipei, Taiwan",Ethiopia; Nicaragua,Medium-Light,57/75,NT $450/8 ounces,October 2021,9,9,9,7,8,,
2024-01-04,Taster's Coffee,Taster’s Blend No. 4,92,https://www.coffeereview.com/review/tasters-blend-no-4/,"Taipei City, Taiwan",Colombia; Guatemala; Ethiopia; Brazil,NA,0/0,NT $280/10 capsules,October 2021,8,8,9,8,9,,
2024-01-04,David's Nose,Ethiopia Natural Guji Sweet Lady,93,https://www.coffeereview.com/review/ethiopia-natural-guji-sweet-lady/,"Taipei, Taiwan","Guji Zone, Oromia Region, southern Ethiopia",Medium-Light,60/80,NT $400/8 ounces,October 2021,9,9,9,8,,8,
2024-01-04,Taster's Coffee,Ethiopia Guji Shakisso Mormora Estate Natural,93,https://www.coffeereview.com/review/ethiopia-guji-shakisso-mormora-estate-natural/,"New Taipei City, Taiwan","Guji Zone, Oromia Region, Southern Ethiopia",NA,0/0,NT $280/10 capsules,October 2021,9,8,9,8,9,,
2024-01-04,Kona Love Coffee Co.,Kona Medium Roast,92,https://www.coffeereview.com/review/kona-medium-roast/,"Holualoa, Hawaii","Holualoa, North Kona, Big Island of Hawai’i",Medium-Light,52/70,$35.00/12 ounces,October 2021,9,8,9,8,,8,
2024-01-04,Kona Love Coffee Co.,Kona Medium-Dark Roast,90,https://www.coffeereview.com/review/kona-dark-roast/,"Holualoa, Hawaii","Holualoa, North Kona, Big Island of Hawai’i",Medium,46/64,$35.00/12 ounces,October 2021,9,8,8,7,,8,
2024-01-04,Santos Coffee,Ethiopia Guji (Rose Selection),93,https://www.coffeereview.com/review/ethiopia-guji-rose-selection/,"Minxiong, Chia-yi, Taiwan","Guji Zone, Oromia Region, south-central Ethiopia",Medium-Light,60/76,NT $300/225 grams,October 2021,9,8,9,8,,9,
2024-01-04,Paradise Roasters,Panama Hacienda La Esmeralda Ethiopia Accessions,95,https://www.coffeereview.com/review/panama-hacienda-la-esmeralda-ethiopia-accessions/,"Minneapolis, Minnesota","Boquete growing region, western Panama",Light,62/82,$24.95/4 ounces,October 2021,9,9,9,9,,9,
2024-01-04,Barrington Coffee Roasting,The Natural,93,https://www.coffeereview.com/review/the-natural-2/,"Lee, Massachusetts","Banti Nenga, Oromia Region, Ethiopia",Medium-Light,52/70,$16.95/12 ounces,October 2021,9,9,9,8,8,,
2024-01-04,Paradise Roasters,Guji Hamasho Washed,94,https://www.coffeereview.com/review/guji-hamasho-washed/,"Minneapolis, Minnesota","Bombe Mountains, Sidama growing region, Ethiopia",Medium-Light,56/82,$24.95/12 ounces,October 2021,9,9,9,8,,9,
2024-01-04,Paradise Roasters,Kona Red Wine Process,94,https://www.coffeereview.com/review/kona-red-wine-process/,"Minneapolis, Minnesota","Kona, Big Island of Hawai’i",Medium-Light,56/76,$24.95/4 ounces,October 2021,9,9,9,8,,9,
2024-01-04,JBC Coffee Roasters,Candelilla Geisha Natural,95,https://www.coffeereview.com/review/candelilla-geisha-natural/,"Madison, Wisconsin","Tarrazu growing region, Costa Rica",Light,62/80,$21.50/8 ounces,September 2021,9,9,9,9,,9,
2024-01-04,JBC Coffee Roasters,Kiamugumo Kenya,95,https://www.coffeereview.com/review/kiamugumo-kenya/,"Madison, Wisconsin","Kirinyaga County, south-central Kenya",Medium-Light,58/80,$21.00/12 ounces,September 2021,9,9,9,9,,9,
2024-01-04,Equator Coffees,Ethiopia Sidama Ardi,95,https://www.coffeereview.com/review/ethiopia-sidama-ardi-5/,"San Rafael, California","Guji Zone, Borena Hagermariam District, Ethiopia",Light,64/86,$19.00/12 ounces,September 2021,9,9,9,9,,9,
2024-01-04,SkyTop Coffee,Colombia Gesha,94,https://www.coffeereview.com/review/colombia-gesha/,"Manlius, New York","Aratoca, Santander Department, Colombia",Medium-Light,60/77,$27.00/12 ounces,September 2021,9,9,9,8,,9,
2024-01-04,Roadmap CoffeeWorks,Ethiopia Kayon Mountain Washed,94,https://www.coffeereview.com/review/ethiopia-kayon-mountain-washed-2/,"Lexington, Virginia","Odo Shakiso District, Guji Zone, southern Ethiopia",Medium-Light,60/78,$19.95/12 ounces,September 2021,9,9,9,8,,9,
2024-01-04,Coffee by Design,Kenya Nyeri Kiandu AA,92,https://www.coffeereview.com/review/kenya-nyeri-kiandu-aa/,"Portland, Maine","Nyeri growing region, south-central Kenya",Medium-Light,59/75,$18.50/16 ounces,September 2021,9,8,9,8,,8,
2024-01-04,Roadmap CoffeeWorks,Ethiopia Kayon Mountain Natural,93,https://www.coffeereview.com/review/ethiopia-kayon-mountain-natural-5/,"Lexington, Virginia","Odo Shakiso District, Guji Zone, southern Ethiopia",Medium-Light,60/78,$19.95/12 ounces,September 2021,9,9,9,8,,8,
2024-01-04,Jaunt Coffee Roasters,Ethiopia Gedeb Worka Wuri,95,https://www.coffeereview.com/review/ethiopia-gedeb-worka-wuri/,"San Diego, California","Gedeb District, Gedeo Zone, southern Ethiopia",Light,62/80,$26.00/12 ounces,September 2021,9,9,9,9,,9,
2024-01-04,VN Beans,Hung Farm,93,https://www.coffeereview.com/review/hung-farm/,"Oakland, California","Dalat, Vietnam",Medium-Light,58/76,$22.00/12 ounces,September 2021,9,9,9,8,,8,
2024-01-04,True Coffee Roasters,Brazil Peixoto Peaberry,92,https://www.coffeereview.com/review/brazil-peixoto-peaberry/,"Fitchburg, Wisconsin","Minas Gerais State, Brazil",Medium-Light,56/74,$13.01/12.64 ounces,September 2021,9,8,9,8,,8,
2024-01-04,Taster's Coffee,Ethiopia Guji Hambela Wate 74110/74112/74158 Mini Natural,93,https://www.coffeereview.com/review/ethiopia-guji-hambela-wate-74110-84112-74158-mini-natural/,"Taipei City, Taiwan","Guji Zone, Oromia Region, Southern Ethiopia",NA,0/0,NT $280/10 capsules,September 2021,9,8,9,8,9,,
2024-01-04,Jaunt Coffee Roasters,Kenya Muranga Riakiberu,92,https://www.coffeereview.com/review/kenya-muranga-riakiberu/,"San Diego, California","Murang'a County, central Kenya",Medium-Light,58/76,$24.00/12 ounces,September 2021,9,8,9,8,,8,
2024-01-04,Cafe Unido,Mama Cata Mokkita,95,https://www.coffeereview.com/review/mama-cata-mokkita/,"Washington, D.C.","Boquete growing region, western Panama",Medium-Light,54/72,$80.00/12 ounces,September 2021,9,9,9,9,,9,
2024-01-04,Temple Coffee Roasters,Kenya Karatina,94,https://www.coffeereview.com/review/kenya-karatina/,"Sacramento, California","Nyeri County, Kenya",Medium-Light,56/74,$23.50/12 ounces,September 2021,9,9,9,8,,9,
2024-01-04,JBC Coffee Roasters,La Reforma El Salvador Natural,94,https://www.coffeereview.com/review/la-reforma-el-salvador-natural/,"Madison, Wisconsin","Calzontes Arriba, Santa Ana Department, El Salvador",Medium-Light,58/77,$20.50/12 ounces,September 2021,9,9,9,8,,9,
2024-01-04,Jackrabbit Java,Ethiopia Gogogu Bekaka #4,93,https://www.coffeereview.com/review/ethiopia-gogogu-bekaka-4/,"Thermopolis, Wyoming","Yirgacheffe growing region, southern Ethiopia",Medium-Light,56/78,$16.00/12 ounces,September 2021,9,8,9,8,,9,
2024-01-04,Fresh Roasted Coffee,Congo Umoja,92,https://www.coffeereview.com/review/congo-umoja/,"Sunbury, Pennsylvania","South Kivu Province, Democratic Republic of the Congo",Medium-Light,58/74,$15.95/12 ounces,September 2021,8,9,9,8,,8,
2024-01-04,Big Shoulders Coffee,Tanzania Ngila Estate,93,https://www.coffeereview.com/review/tanzania-ngila-estate/,"Chicago, Illinois","Ngila Estate, Ngorongoro Conservation Area, Tanzania",Medium-Light,60/78,$25.00/12 ounces,September 2021,9,9,9,8,,8,
2024-01-04,Temple Coffee Roasters,Mexico Pluma Hidalgo,93,https://www.coffeereview.com/review/mexico-pluma-hidalgo/,"Sacramento, California","Pluma Hidalgo, Oaxaca State, Mexico",Medium-Light,54/74,$23.50/12 ounces,September 2021,9,9,9,8,,8,
2024-01-04,JBC Coffee Roasters,Bella Carmona Guatemala,92,https://www.coffeereview.com/review/bella-carmona-guatemala-4/,"Madison, Wisconsin","Antigua growing region, Guatemala",Light,62/80,$17.00/12 ounces,September 2021,9,8,9,8,,8,
2024-01-04,JBC Coffee Roasters,Pluma Hidalgo Mexico,92,https://www.coffeereview.com/review/pluma-hidalgo-mexico/,"Madison, Wisconsin","Pluma Hidalgo, Oaxaca State, Mexico",Medium-Light,60/78,$16.00/12 ounces,September 2021,9,8,9,8,,8,
2024-01-04,Mr. Chao Coffee,Kenya 168,93,https://www.coffeereview.com/review/kenya-168/,"New Taipei City, Taiwan","Nyeri growing region, south-central Kenya",Medium-Light,58/78,NT $260/200 grams,September 2021,9,8,9,8,,9,
2024-01-04,Mr. Chao Coffee,Kenya SHI,93,https://www.coffeereview.com/review/kenya-shi/,"New Taipei City, Taiwan","Nyeri growing region, south-central Kenya",Medium-Light,58/76,NT $260/200 grams,September 2021,9,8,9,8,,9,
2024-01-04,Fresh Roasted Coffee,Rwanda Abakundakawa,92,https://www.coffeereview.com/review/rwanda-abakundakwa/,"Sunbury, Pennsylvania","Karongi District, western Rwanda",Medium-Light,54/72,$15.95/12 ounces,September 2021,9,9,9,7,,8,
2024-01-04,Eagle Valley Coffee,Hero Blend Espresso,92,https://www.coffeereview.com/review/hero-blend-espresso/,"Yuanlin, Taiwan",Colombia; Ethiopia; Brazil; Costa Rica,Medium-Light,52/70,NT $250/227 grams,September 2021,9,8,8,8,9,,
2024-01-04,Metropolis Coffee,House Blend,91,https://www.coffeereview.com/review/house-blend-19/,"Chicago, Illinois","Antioquia Department, Colombia",Medium,42/60,$10.99/10.5 ounces,September 2021,9,8,9,7,,8,
2024-01-04,Metropolis Coffee,Breakfast Blend,90,https://www.coffeereview.com/review/breakfast-blend-2/,"Chicago, Illinois","Antioquia Department, Colombia",Medium-Light,56/75,$10.99/10.5 ounces,September 2021,8,8,8,8,,8,
2024-01-04,Fresh Roasted Coffee,El Salvador Finca Hungria,92,https://www.coffeereview.com/review/el-salvador-finca-hungria/,"Sunbury, Pennsylvania","Santa Ana Department, El Salvador",Medium-Light,55/73,$14.95/12 ounces,September 2021,9,8,9,8,,8,
2024-01-04,Le Brewlife,Panama Geisha,94,https://www.coffeereview.com/review/panama-geisha-5/,"Taichung, Taiwan","Chiriquí, Panama",Light,62/82,NT $1780/250 grams,September 2021,9,9,9,8,,9,
2024-01-04,Le Brewlife,Brazil COE,92,https://www.coffeereview.com/review/brazil-coe/,"Taichung, Taiwan","Vale da Grama, Minas Gerais State, Brazil",Medium-Light,58/74,NT $570/250 grams,September 2021,9,8,9,8,,8,
2024-01-04,Le Brewlife,Alishan Taiwan,90,https://www.coffeereview.com/review/alishan-taiwan/,"Taichung, Taiwan","Alishan, Taiwan",Medium-Light,56/72,NT $1580/250 grams,September 2021,8,8,8,8,,8,
2024-01-04,GK Coffee,Guatemala COE-NW#2 Sierra Roja Geisha Washed,96,https://www.coffeereview.com/review/guatemala-coe-nw2-sierra-roja-geisha-washed/,"Yilan, Taiwan","San Cristobal Acasaguastlán, El Progreso, Sierra de las Minas, Guatemala",Medium-Light,60/80,NT $600/100 grams,September 2021,9,9,9,9,,10,
